,Unnamed: 0,Unnamed: 0.1,index,Frame,HitBounce,X_Ball,Y_Ball,X_Ball_onC,Y_Ball_onC,X_A_onC,Y_A_onC,X_B_onC,Y_B_onC,X1,Y1,X2,Y2,X3,Y3,X4,Y4
1354,4415,4415,1873,110183,Front_Hit,849,440,1.3549999999999995,2.4299999999999997,-4.375,-16.16,1.1549999999999994,10.870000000000001,1025,221,504,225,289,700,1236,702
1355,4416,4416,1421,110214,Back_Hit,467,124,-7.575,-22.75,-5.365,-15.260000000000002,0.9950000000000001,11.21,1025,221,504,223,289,698,1235,700
1356,4417,4417,1875,110249,Front_Hit,644,590,-1.5050000000000003,8.55,-3.5450000000000004,-14.92,-0.5250000000000004,12.669999999999998,1026,221,504,223,289,698,1235,700
1357,4418,4418,1423,110291,Back_Hit,925,152,3.755,-18.91,2.4749999999999996,-14.120000000000001,-1.4850000000000003,13.27,1028,221,504,220,288,697,1235,698
1358,4419,4419,1877,110325,Front_Hit,500,604,-3.3350000000000004,9.09,2.8549999999999995,-14.440000000000001,-2.8850000000000002,13.689999999999998,1027,219,505,219,289,697,1235,697
1359,4420,4420,1425,110364,Back_Hit,886,164,2.794999999999999,-17.75,1.9449999999999994,-13.790000000000001,-2.245,13.52,1027,223,504,221,289,697,1236,701
1360,4421,4421,1879,110394,Front_Hit,533,630,-2.845,9.86,1.245,-13.58,-25.625,-43.32,1027,223,504,221,289,698,1236,702
1361,4422,4422,1427,110432,Back_Hit,926,169,3.6949999999999994,-17.21,2.6550000000000002,-13.32,-25.665,-43.400000000000006,1027,223,504,221,288,698,1236,702
1362,4423,4423,1881,110462,Front_Hit,458,599,-3.8550000000000004,8.989999999999998,2.3049999999999997,-13.280000000000001,-3.1850000000000005,14.419999999999998,1027,221,504,221,288,693,1235,700
1363,4424,4424,1429,110503,Back_Hit,697,166,-1.5850000000000004,-17.35,-0.7050000000000001,-13.75,-2.515,13.52,1027,221,504,221,289,698,1235,700
1364,4425,4425,1883,110544,Front_Hit,1229,703,5.345,12.030000000000001,-1.0250000000000004,-13.190000000000001,3.6550000000000002,14.18,1025,221,504,221,289,699,1239,698
1365,4426,4426,1885,110653,Front_Hit,151,753,-6.7250000000000005,13.34,-25.974999999999998,-44.02,-4.215,13.93,1027,221,504,221,288,698,1236,701
1366,4428,4428,1431,110683,Back_Hit,977,105,,,,,,,,,,,,,,
1367,4429,4429,1435,110826,Back_Hit,800,201,,,,,,,,,,,,,,
1368,4430,4430,1887,110851,Front_Hit,1156,758,,,,,,,,,,,,,,
1369,4431,4431,1889,110939,Front_Hit,594,704,,,,,,,,,,,,,,
1370,4432,4432,1891,111098,Front_Hit,697,699,,,,,,,,,,,,,,
1371,4433,4433,1893,111137,Front_Hit,799,687,,,,,,,,,,,,,,
1372,4434,4434,1437,111159,Back_Hit,904,305,,,,,,,,,,,,,,
1373,4435,4435,1895,111188,Front_Hit,785,607,,,,,,,,,,,,,,
1374,4436,4436,1897,111247,Front_Hit,683,550,-1.0950000000000006,7.09,3.835,-15.510000000000002,-1.5850000000000004,11.91,1027,225,504,222,289,698,1236,702
1375,4437,4437,1899,111336,Front_Hit,476,341,-5.045,-2.9400000000000013,-0.19500000000000028,-14.350000000000001,-1.0150000000000006,11.649999999999999,1027,222,505,222,289,698,1236,702
1376,4438,4438,1901,111504,Front_Hit,686,577,,,,,,,,,,,,,,
1377,4440,4440,1441,111582,Back_Hit,713,115,,,,,,,,,,,,,,
1378,4441,4441,1443,111628,Back_Hit,939,222,,,,,,,,,,,,,,
1379,4442,4442,1903,111819,Front_Hit,854,449,1.4249999999999998,2.879999999999999,-3.7750000000000004,-14.5,1.125,11.18,1025,221,504,225,289,698,1236,702
1380,4443,4443,1445,111886,Back_Hit,578,10,-6.235,-42.28,-2.4350000000000005,-12.850000000000001,-0.9650000000000007,11.370000000000001,1025,221,504,223,289,698,1236,702
1381,4444,4444,1905,111893,Front_Hit,652,560,-1.4350000000000005,7.48,-2.305,-12.82,-1.1450000000000005,11.46,1025,221,504,224,289,698,1236,702
1382,4445,4445,1907,112038,Front_Hit,1095,518,,,,,,,,,,,,,,
1383,4446,4446,1909,112071,Front_Hit,603,617,,,,,,,,,,,,,,
1384,4447,4447,1447,112107,Back_Hit,641,53,,,,,,,,,,,,,,
1385,4448,4448,1449,112166,Back_Hit,1466,250,,,,,,,,,,,,,,
1386,4449,4449,1911,112298,Front_Hit,676,484,-1.295,4.419999999999998,3.8150000000000004,-15.59,-1.6350000000000002,11.91,1028,226,504,222,289,698,1236,702
1387,4450,4450,1451,112371,Back_Hit,1155,37,11.935000000000002,-36.78,2.8950000000000005,-14.17,-1.335,10.91,1028,224,505,221,289,698,1236,702
1388,4451,4451,1913,112379,Front_Hit,714,628,-0.6550000000000002,9.68,3.0349999999999993,-13.8,-1.2250000000000005,10.939999999999998,1027,223,505,221,289,705,1237,702
1389,4452,4452,1453,112444,Back_Hit,325,59,,,,,,,,,,,,,,
1390,4453,4453,1915,112633,Front_Hit,919,784,,,,,,,,,,,,,,
1391,4454,4454,1917,112708,Front_Hit,834,511,,,,,,,,,,,,,,
1392,4455,4455,1455,112785,Back_Hit,686,260,,,,,,,,,,,,,,
1393,4456,4456,1919,112792,Front_Hit,599,751,,,,,,,,,,,,,,
1394,4457,4457,1457,112829,Back_Hit,848,256,,,,,,,,,,,,,,
1395,4458,4458,1921,112905,Front_Hit,706,587,,,,,,,,,,,,,,
1396,4459,4459,1923,112952,Front_Hit,642,615,,,,,,,,,,,,,,
1397,4460,4460,1925,113043,Front_Hit,894,514,,,,,,,,,,,,,,
1398,4461,4461,1459,113206,Back_Hit,1470,40,,,,,,,,,,,,,,
1399,4462,4462,1927,113209,Front_Hit,666,717,,,,,,,,,,,,,,
1400,4463,4463,1929,113333,Front_Hit,3,624,,,,,,,,,,,,,,
1401,4464,4464,1461,113466,Back_Hit,700,84,1.7649999999999997,-16.59,-6.735,-17.03,-6.735,-17.03,1004,200,139,119,285,699,1236,709
1402,4465,4465,1463,113475,Back_Hit,710,61,1.8149999999999995,-18.66,1.0649999999999995,-10.27,3.454999999999999,15.86,1027,222,120,117,288,700,1239,702
1403,4466,4466,1931,113509,Front_Hit,1280,612,6.745,6.890000000000001,-6.405,-16.65,4.755,12.73,1027,222,120,117,288,700,1238,719
1404,4467,4467,1465,113548,Back_Hit,749,173,1.7649999999999997,-12.75,1.0249999999999995,-10.32,2.8950000000000005,13.43,1025,221,120,117,288,700,1235,702
1405,4468,4468,1933,113578,Front_Hit,1102,676,3.745,10.82,1.1149999999999993,-10.41,1.495,14.25,1025,221,120,117,289,700,1237,700
1406,4470,4470,1469,113715,Back_Hit,473,43,-1.205,-17.82,1.9049999999999994,-10.870000000000001,-1.6450000000000005,12.75,1027,223,119,117,289,698,1236,702
1407,4471,4471,1935,113752,Front_Hit,1392,685,7.935,11.05,2.4349999999999996,-11.56,-2.8850000000000002,13.189999999999998,1027,223,119,117,288,699,1236,702
1408,4472,4472,1471,114013,Back_Hit,459,168,,,,,,,,,,,,,,
1409,4473,4473,1473,114075,Back_Hit,941,147,,,,,,,,,,,,,,
1410,4474,4474,1475,114128,Back_Hit,1063,320,,,,,,,,,,,,,,
1411,4475,4475,1937,114239,Front_Hit,568,567,,,,,,,,,,,,,,
1412,4476,4476,1939,114397,Front_Hit,394,588,-4.135,7.59,2.415,-10.39,-6.405,-16.69,1027,222,122,117,288,698,1236,702
1413,4477,4477,1477,114433,Back_Hit,871,198,3.325,-12.22,-6.385000000000001,-16.7,-3.9050000000000002,13.77,1026,222,120,117,285,700,1236,702
1414,4478,4478,1941,114467,Front_Hit,1056,729,2.8649999999999993,13.099999999999998,1.7749999999999995,-10.610000000000001,0.45500000000000007,15.55,1027,222,120,116,289,698,1237,702
1415,4479,4479,1943,114523,Front_Hit,842,713,0.29499999999999993,12.419999999999998,0.14499999999999957,-7.880000000000001,0.2549999999999999,17.02,1025,221,119,115,289,698,1236,702
1416,4481,4481,1481,114665,Back_Hit,399,45,,,,,,,,,,,,,,
1417,4482,4482,1945,114751,Front_Hit,718,837,,,,,,,,,,,,,,
1418,4483,4483,1947,114816,Front_Hit,1133,575,,,,,,,,,,,,,,
1419,4484,4484,1483,114837,Back_Hit,433,133,,,,,,,,,,,,,,
1420,4485,4485,1949,115038,Front_Hit,897,761,,,,,,,,,,,,,,
1421,4486,4486,1951,115113,Front_Hit,541,751,,,,,,,,,,,,,,
1422,4487,4487,1953,115201,Front_Hit,1110,438,,,,,,,,,,,,,,
1423,4488,4488,1485,115233,Back_Hit,698,111,1.3949999999999996,-15.780000000000001,1.1849999999999996,-10.32,3.6450000000000005,16.07,1027,222,120,117,289,698,1238,703
1424,4489,4489,1487,115246,Back_Hit,706,60,1.7649999999999997,-18.69,1.0949999999999998,-10.260000000000002,3.464999999999999,15.79,1027,222,119,116,289,698,1239,700
1425,4490,4490,1955,115279,Front_Hit,896,629,1.3549999999999995,8.77,-6.365,-16.69,2.425,13.5,1027,222,119,117,289,698,1236,703
1426,4491,4491,1957,115360,Front_Hit,447,631,-3.7250000000000005,9.379999999999999,2.3449999999999998,-11.270000000000001,-4.255000000000001,14.559999999999999,1026,222,118,117,288,693,1236,702
1427,4492,4492,1489,115476,Back_Hit,358,238,,,,,,,,,,,,,,
1428,4493,4493,1959,115508,Front_Hit,686,559,,,,,,,,,,,,,,
1429,4494,4494,1961,115676,Front_Hit,735,602,,,,,,,,,,,,,,
1430,4495,4495,1963,115799,Front_Hit,572,814,,,,,,,,,,,,,,
1431,4496,4496,1965,115884,Front_Hit,520,715,,,,,,,,,,,,,,
1432,4497,4497,1967,115967,Front_Hit,534,439,,,,,,,,,,,,,,
1433,4498,4498,1491,115981,Back_Hit,800,150,2.6049999999999995,-14.42,2.6849999999999996,-11.01,-4.965,16.95,1027,223,116,118,289,697,1236,702
1434,4499,4499,1493,115999,Back_Hit,815,60,3.3449999999999998,-19.580000000000002,2.455,-11.01,-5.005000000000001,16.79,1027,223,116,117,289,697,1236,702
1435,4500,4500,1969,116033,Front_Hit,383,597,-4.265000000000001,8.04,2.4849999999999994,-10.280000000000001,-5.415,16.82,1026,221,116,117,289,694,1236,702
1436,4501,4501,1495,116075,Back_Hit,798,180,2.3949999999999996,-12.75,2.7849999999999993,-11.4,-3.3550000000000004,15.32,1027,223,116,116,289,697,1236,702
1437,4502,4502,1971,116109,Front_Hit,943,693,1.6149999999999993,11.55,2.0949999999999998,-11.26,-0.3050000000000006,16.55,1027,223,116,117,289,698,1236,702
1438,4503,4503,1497,116145,Back_Hit,628,154,0.28499999999999925,-13.010000000000002,0.5649999999999995,-10.81,0.23499999999999943,16.4,1025,221,116,117,289,698,1237,702
1439,4504,4504,1973,116185,Front_Hit,1031,653,2.954999999999999,9.75,1.2249999999999996,-11.73,1.1049999999999995,15.689999999999998,1027,222,117,117,289,698,1236,702
1440,4505,4505,1499,116226,Back_Hit,551,141,-0.6450000000000005,-13.200000000000001,-6.355,-16.71,0.3149999999999995,14.809999999999999,1025,221,118,117,289,698,1236,702
1441,4506,4506,1975,116314,Front_Hit,333,713,-5.095000000000001,12.41,-0.5449999999999999,-10.83,-3.8850000000000002,13.52,1027,222,118,119,288,699,1236,702
1442,4507,4507,1501,116414,Back_Hit,344,276,,,,,,,,,,,,,,
1443,4508,4508,1977,116554,Front_Hit,636,837,0.9049999999999994,52.14,3.454999999999999,50.92,-55.875,-54.89,738,57,533,62,485,156,771,152
1444,4509,4509,1979,116642,Front_Hit,1052,715,,,,,,,,,,,,,,
1445,4510,4510,1981,116788,Front_Hit,1509,502,,,,,,,,,,,,,,
1446,4512,4512,1503,116819,Back_Hit,454,306,,,,,,,,,,,,,,
1447,4513,4513,1983,116889,Front_Hit,48,496,,,,,,,,,,,,,,
1448,4514,4514,1985,116975,Front_Hit,738,766,,,,,,,,,,,,,,
1449,4515,4515,1507,117030,Back_Hit,879,278,,,,,,,,,,,,,,
1450,4516,4516,1509,117161,Back_Hit,695,153,1.1349999999999998,-13.540000000000001,1.2349999999999994,-10.280000000000001,4.304999999999999,17.75,1027,223,118,117,289,698,1236,702
1451,4517,4517,1511,117178,Back_Hit,707,62,1.7749999999999995,-18.57,1.1149999999999993,-10.31,4.245,17.78,1027,223,118,116,289,698,1236,702
1452,4518,4518,1987,117218,Front_Hit,1027,724,2.544999999999999,12.849999999999998,-6.365,-16.68,3.665,17.65,1027,223,119,117,289,698,1235,703
1453,4519,4519,1513,117277,Back_Hit,634,82,0.6749999999999998,-16.9,1.4749999999999996,-11.22,-1.9450000000000003,15.82,1027,223,118,116,289,698,1236,702
1454,4520,4520,1989,117314,Front_Hit,144,781,-7.015000000000001,15.05,1.705,-11.25,-4.245,15.559999999999999,1028,223,120,115,289,694,1237,702
1455,4521,4521,1515,117416,Back_Hit,1155,55,,,,,,,,,,,,,,
1456,4522,4522,1991,117474,Front_Hit,1318,657,,,,,,,,,,,,,,
1457,4523,4523,1993,117625,Front_Hit,536,697,,,,,,,,,,,,,,
1458,4524,4524,1995,117681,Front_Hit,657,774,,,,,,,,,,,,,,
1459,4525,4525,1997,117752,Front_Hit,1111,730,,,,,,,,,,,,,,
1460,4526,4526,1999,117831,Front_Hit,821,522,,,,,,,,,,,,,,
1461,4527,4527,1517,117993,Back_Hit,801,146,2.634999999999999,-14.65,2.6550000000000002,-11.0,-6.315,-16.75,1027,223,116,118,289,698,1236,702
1462,4528,4528,1519,118011,Back_Hit,817,61,3.3649999999999993,-19.54,2.4349999999999996,-10.950000000000001,-5.235,16.84,1027,223,116,117,289,697,1236,702
1463,4529,4529,2001,118044,Front_Hit,283,647,-5.405,10.0,2.4349999999999996,-10.38,-6.365,-16.7,1027,223,119,117,289,697,1237,702
1464,4530,4530,1521,118088,Back_Hit,896,172,3.8449999999999998,-13.860000000000001,2.9850000000000003,-10.81,-4.835,15.579999999999998,1027,223,119,116,289,694,1236,702
1465,4531,4531,2003,118121,Front_Hit,1062,749,2.8549999999999995,13.939999999999998,2.425,-10.64,0.5449999999999999,17.009999999999998,1027,223,119,117,289,698,1236,703
1466,4532,4532,1523,118171,Back_Hit,944,154,4.655,-15.21,3.7250000000000005,-11.76,-0.39500000000000046,16.48,1028,223,118,117,289,697,1236,702
1467,4533,4533,2005,118200,Front_Hit,1021,726,2.455,12.969999999999999,4.124999999999999,-10.34,-0.5350000000000001,16.97,1025,220,119,118,289,698,1236,702
1468,4534,4534,1525,118259,Back_Hit,728,220,1.2249999999999996,-10.18,-6.345000000000001,-16.630000000000003,2.0249999999999995,-8.33,1027,222,118,116,289,698,1236,702
1469,4535,4535,2007,118289,Front_Hit,540,458,-2.115,1.879999999999999,-6.345000000000001,-16.7,1.375,-7.300000000000001,1027,222,118,117,289,697,1236,702
1470,4536,4536,1527,118358,Back_Hit,879,249,3.1049999999999995,-9.48,-6.355,-16.67,4.364999999999999,-7.050000000000001,1030,221,119,117,289,698,1236,702
1471,4537,4537,2009,118439,Front_Hit,68,651,-7.375,10.149999999999999,-6.375,-16.59,4.165,-8.780000000000001,1025,217,119,115,289,700,1237,702
1472,4538,4538,2011,118632,Front_Hit,1146,793,,,,,,,,,,,,,,
1473,4539,4539,1529,118683,Back_Hit,620,222,,,,,,,,,,,,,,
1474,4540,4540,1531,118720,Back_Hit,716,217,,,,,,,,,,,,,,
1475,4541,4541,2013,118759,Front_Hit,933,736,,,,,,,,,,,,,,
1476,4542,4542,1533,118791,Back_Hit,847,162,,,,,,,,,,,,,,
1477,4543,4543,2015,118851,Front_Hit,1108,472,,,,,,,,,,,,,,
1478,4544,4544,2017,118948,Front_Hit,509,713,,,,,,,,,,,,,,
1479,4545,4545,2019,118988,Front_Hit,987,413,,,,,,,,,,,,,,
1480,4546,4546,2021,119074,Front_Hit,502,559,,,,,,,,,,,,,,
1481,4547,4547,1535,119272,Back_Hit,1042,144,,,,,,,,,,,,,,
1482,4548,4548,1537,119295,Back_Hit,1042,136,,,,,,,,,,,,,,
1483,4549,4549,2023,119313,Front_Hit,178,756,,,,,,,,,,,,,,
1484,4550,4550,2025,119381,Front_Hit,190,755,,,,,,,,,,,,,,
1485,4551,4551,1539,119413,Back_Hit,1036,143,,,,,,,,,,,,,,
1486,4552,4552,2027,119415,Front_Hit,1517,464,,,,,,,,,,,,,,
1487,4553,4553,2029,119488,Front_Hit,1048,549,,,,,,,,,,,,,,
1488,4555,4555,1543,119649,Back_Hit,1159,139,,,,,,,,,,,,,,
1489,4556,4556,2031,119712,Front_Hit,792,574,,,,,,,,,,,,,,
1490,4557,4557,2033,119837,Front_Hit,830,510,,,,,,,,,,,,,,
1491,4558,4558,2035,119924,Front_Hit,717,605,,,,,,,,,,,,,,
1492,4559,4559,1545,119995,Back_Hit,982,144,,,,,,,,,,,,,,
1493,4561,4561,1549,120034,Back_Hit,245,128,,,,,,,,,,,,,,
1494,4562,4562,2037,120084,Front_Hit,485,443,,,,,,,,,,,,,,
1495,4563,4563,2039,120152,Front_Hit,853,381,,,,,,,,,,,,,,
1496,4564,4564,2041,120188,Front_Hit,1248,732,,,,,,,,,,,,,,
1497,4565,4565,2043,120233,Front_Hit,435,742,,,,,,,,,,,,,,
1498,4566,4566,2045,120325,Front_Hit,1264,770,,,,,,,,,,,,,,
1499,4567,4567,2047,120402,Front_Hit,502,736,,,,,,,,,,,,,,
1500,4568,4568,2049,120467,Front_Hit,1514,530,-35.895,106.16,-11.655000000000001,-69.25,2.295,18.669999999999998,734,627,242,426,157,615,776,765
1501,4569,4569,1551,120550,Back_Hit,524,108,,,,,,,,,,,,,,
1502,4570,4570,1553,120551,Back_Hit,525,107,,,,,,,,,,,,,,
1503,4571,4571,1555,120640,Back_Hit,1426,219,,,,,,,,,,,,,,
1504,4572,4572,2051,120769,Front_Hit,713,404,-77.725,15.030000000000001,8.245000000000001,14.05,-112.585,14.579999999999998,279,373,269,370,286,810,552,802
1505,4573,4573,1557,120778,Back_Hit,744,308,-75.165,15.43,-0.39500000000000046,12.939999999999998,1.625,11.939999999999998,281,366,269,366,301,813,817,716
1506,4574,4574,1559,120799,Back_Hit,605,200,,,,,,,,,,,,,,
1507,4575,4575,1561,120878,Back_Hit,472,228,,,,,,,,,,,,,,
1508,4576,4576,1563,120926,Back_Hit,654,252,-17.955000000000002,13.46,-2.2150000000000003,13.189999999999998,-2.2150000000000003,13.189999999999998,282,432,265,430,325,810,845,797
1509,4577,4577,2053,120988,Front_Hit,690,350,,,,,,,,,,,,,,
1510,4578,4578,2055,121094,Front_Hit,773,728,,,,,,,,,,,,,,
1511,4579,4579,2057,121201,Front_Hit,490,465,,,,,,,,,,,,,,
1512,4580,4580,2059,121259,Front_Hit,257,391,,,,,,,,,,,,,,
1513,4581,4581,2061,121314,Front_Hit,757,616,,,,,,,,,,,,,,
1514,4582,4582,2063,121391,Front_Hit,732,610,,,,,,,,,,,,,,
1515,4583,4583,2065,121503,Front_Hit,704,615,,,,,,,,,,,,,,
1516,4584,4584,2067,121556,Front_Hit,851,484,,,,,,,,,,,,,,
1517,4586,4586,1567,121570,Back_Hit,283,198,,,,,,,,,,,,,,
1518,4587,4587,1569,121624,Back_Hit,418,228,-5.345000000000001,-29.92,-6.505000000000001,-13.59,-6.505000000000001,-13.59,748,727,322,337,38,815,762,816
1519,4588,4588,2069,121681,Front_Hit,882,451,,,,,,,,,,,,,,
1520,4589,4589,2071,121736,Front_Hit,716,654,,,,,,,,,,,,,,
1521,4590,4590,2073,121805,Front_Hit,791,469,,,,,,,,,,,,,,
1522,4591,4591,2075,121879,Front_Hit,352,464,,,,,,,,,,,,,,
1523,4592,4592,1571,121920,Back_Hit,1213,260,,,,,,,,,,,,,,
1524,4593,4593,1573,121961,Back_Hit,1259,253,,,,,,,,,,,,,,
1525,4594,4594,1575,122122,Back_Hit,1114,119,,,,,,,,,,,,,,
1526,4595,4595,1577,122132,Back_Hit,695,37,,,,,,,,,,,,,,
1527,4597,4597,1581,122344,Back_Hit,1071,16,,,,,,,,,,,,,,
1528,4598,4598,1583,122531,Back_Hit,640,9,,,,,,,,,,,,,,
1529,4599,4599,2077,122777,Front_Hit,730,447,,,,,,,,,,,,,,
1530,4600,4600,2079,123178,Front_Hit,274,634,,,,,,,,,,,,,,
1531,4601,4601,2081,123313,Front_Hit,896,379,,,,,,,,,,,,,,
1532,4602,4602,2083,123391,Front_Hit,597,784,,,,,,,,,,,,,,
1533,4603,4603,2085,123597,Front_Hit,677,762,,,,,,,,,,,,,,
1534,4604,4604,1585,123640,Back_Hit,592,120,,,,,,,,,,,,,,
1535,4605,4605,2087,123760,Front_Hit,660,767,,,,,,,,,,,,,,
1536,4606,4606,1587,123782,Back_Hit,696,76,-54.635,96.83,27.465000000000003,-33.78,1.2249999999999996,13.620000000000001,513,212,115,106,288,695,1235,695
1537,4607,4607,1589,123796,Back_Hit,712,30,1.9849999999999994,-19.96,-6.335,-16.060000000000002,3.5650000000000004,17.419999999999998,1025,216,115,105,288,695,1235,695
1538,4608,4608,2089,123838,Front_Hit,756,687,-0.6150000000000002,11.71,1.3249999999999993,-9.92,6.0249999999999995,13.77,1017,214,111,109,282,692,1235,691
1539,4609,4609,1591,123889,Back_Hit,711,74,-2.8350000000000004,-18.060000000000002,-1.6850000000000005,-10.68,6.5249999999999995,13.5,1376,80,488,216,278,695,1223,693
1540,4610,4610,2091,124099,Front_Hit,1491,488,,,,,,,,,,,,,,
1541,4612,4612,1593,124128,Back_Hit,1056,23,,,,,,,,,,,,,,
1542,4613,4613,2093,124176,Front_Hit,496,839,,,,,,,,,,,,,,
1543,4614,4614,1597,124343,Back_Hit,811,45,1.745,-31.43,1.585,-11.24,-26.365,-44.730000000000004,1012,202,490,212,275,696,1227,695
1544,4615,4615,1599,124601,Back_Hit,9,163,,,,,,,,,,,,,,
1545,4616,4616,2095,124622,Front_Hit,477,441,,,,,,,,,,,,,,
1546,4617,4617,2097,124676,Front_Hit,604,717,,,,,,,,,,,,,,
1547,4618,4618,1601,124768,Back_Hit,717,255,,,,,,,,,,,,,,
1548,4619,4619,1603,124863,Back_Hit,686,81,-75.725,135.26999999999998,24.185000000000002,-29.72,1.005,13.71,511,213,111,108,285,684,1223,695
1549,4620,4620,1605,124874,Back_Hit,695,42,1.795,-19.26,1.0749999999999993,-10.190000000000001,3.294999999999999,17.27,1015,216,111,108,280,695,1222,695
1550,4621,4621,2099,124904,Front_Hit,927,596,2.255,9.989999999999998,18.675,-21.89,2.1549999999999994,13.009999999999998,511,212,110,108,280,695,1230,696
1551,4622,4622,1607,124961,Back_Hit,770,173,2.1149999999999993,-12.66,2.585,-10.97,-0.19500000000000028,14.91,1015,217,110,107,280,695,1225,693
1552,4623,4623,2101,124998,Front_Hit,308,677,-5.175000000000001,11.219999999999999,2.0549999999999997,-9.52,-3.9050000000000002,15.59,1015,216,111,110,280,695,1225,693
1553,4625,4625,1611,125075,Back_Hit,1186,10,10.114999999999998,-26.41,-0.7250000000000005,-7.73,-6.305000000000001,-16.28,1015,216,111,108,279,695,1224,693
1554,4626,4626,2103,125245,Front_Hit,6,614,,,,,,,,,,,,,,
1555,4627,4627,2105,125386,Front_Hit,451,708,,,,,,,,,,,,,,
1556,4628,4628,2107,125524,Front_Hit,476,470,,,,,,,,,,,,,,
1557,4629,4629,2109,125568,Front_Hit,532,747,,,,,,,,,,,,,,
1558,4630,4630,2111,125632,Front_Hit,687,790,,,,,,,,,,,,,,
1559,4631,4631,1613,125644,Back_Hit,834,147,2.665,-14.02,2.745,-10.82,-5.085,16.81,1052,213,141,101,317,688,1265,693
1560,4632,4632,1615,125665,Back_Hit,849,26,3.624999999999999,-20.68,2.794999999999999,-11.07,-4.995,17.099999999999998,1052,209,132,99,318,686,1266,691
1561,4633,4633,2113,125701,Front_Hit,746,778,-1.4850000000000003,15.54,2.385,-9.93,-3.8350000000000004,15.75,1052,206,136,94,318,684,1265,689
1562,4634,4634,2115,125756,Front_Hit,170,756,,,,,,,,,,,,,,
1563,4635,4635,2117,125937,Front_Hit,872,756,,,,,,,,,,,,,,
1564,4636,4636,1617,126119,Back_Hit,1101,209,,,,,,,,,,,,,,
1565,4637,4637,2119,126152,Front_Hit,948,681,,,,,,,,,,,,,,
1566,4638,4638,1619,126227,Back_Hit,11,145,,,,,,,,,,,,,,
1567,4639,4639,1621,126228,Back_Hit,9,144,,,,,,,,,,,,,,
1568,4640,4640,2121,126314,Front_Hit,1351,745,,,,,,,,,,,,,,
1569,4641,4641,1623,126334,Back_Hit,503,284,,,,,,,,,,,,,,
1570,4642,4642,2123,126507,Front_Hit,1466,394,,,,,,,,,,,,,,
1571,4643,4643,2125,126562,Front_Hit,475,487,,,,,,,,,,,,,,
1572,4644,4644,2127,126789,Front_Hit,866,628,1.3049999999999997,10.04,-4.345000000000001,-16.93,0.7450000000000001,11.98,1024,213,503,215,288,691,1235,692
1573,4645,4645,1625,126860,Back_Hit,353,124,-10.415,-22.19,-5.1450000000000005,-16.080000000000002,0.5449999999999999,11.149999999999999,1024,212,503,217,288,692,1235,693
1574,4646,4646,2129,126904,Front_Hit,1482,838,7.315,15.329999999999998,-4.115,-16.02,0.7549999999999999,11.669999999999998,1024,212,503,217,288,693,1235,693
1575,4648,4648,1629,126942,Back_Hit,1167,148,,,,,,,,,,,,,,
1576,4649,4649,2131,127079,Front_Hit,1148,569,,,,,,,,,,,,,,
1577,4650,4650,1631,127154,Back_Hit,632,129,-3.2350000000000003,-21.15,-2.3350000000000004,-16.2,0.6849999999999996,12.39,1024,214,502,217,288,694,1235,693
1578,4651,4651,2133,127195,Front_Hit,1124,608,4.575,9.3,-0.7050000000000001,-16.47,3.085,13.559999999999999,1024,214,503,217,288,694,1236,696
1579,4652,4652,1633,127232,Back_Hit,605,139,-3.7750000000000004,-19.810000000000002,-2.6350000000000002,-14.280000000000001,2.415,13.530000000000001,1024,214,500,216,288,693,1235,693
1580,4653,4653,2135,127270,Front_Hit,1011,626,3.0949999999999998,10.09,-1.8250000000000002,-14.950000000000001,1.955,13.939999999999998,1024,207,500,209,288,687,1234,688
1581,4654,4654,1635,127310,Back_Hit,904,119,3.5349999999999993,-22.04,2.2649999999999997,-15.72,-0.1850000000000005,12.759999999999998,1024,214,500,213,288,691,1235,692
1582,4655,4655,2137,127347,Front_Hit,551,593,-2.6850000000000005,8.919999999999998,2.6849999999999996,-16.29,-1.8050000000000002,12.259999999999998,1024,214,502,214,288,691,1235,692
1583,4656,4656,2139,127423,Front_Hit,412,597,-4.445,8.98,2.624999999999999,-16.330000000000002,-3.075,12.59,1025,214,502,216,288,693,1235,693
1584,4657,4657,1637,127463,Back_Hit,913,153,3.495,-18.05,3.0650000000000004,-14.38,-2.3850000000000002,12.75,1025,214,502,216,288,694,1235,693
1585,4658,4658,2141,127504,Front_Hit,306,611,-5.735,9.399999999999999,2.3949999999999996,-15.57,-25.395,-42.7,1024,216,503,216,288,695,1235,693
1586,4659,4659,1639,127553,Back_Hit,977,190,4.704999999999999,-14.07,3.745,-12.020000000000001,-2.4150000000000005,13.530000000000001,1023,213,503,216,288,695,1235,693
1587,4660,4660,2143,127594,Front_Hit,945,665,2.175,11.079999999999998,1.3049999999999997,-14.450000000000001,0.7549999999999999,14.509999999999998,1024,216,503,216,288,695,1235,693
1588,4661,4661,1641,127641,Back_Hit,789,136,0.6149999999999993,-20.34,0.8649999999999993,-14.49,-0.09500000000000064,13.45,1024,216,503,217,288,695,1235,693
1589,4662,4662,2145,127668,Front_Hit,573,668,-2.245,11.14,1.335,-15.260000000000002,-1.5850000000000004,13.41,1025,218,503,218,288,695,1235,694
1590,4663,4663,1643,127710,Back_Hit,924,162,3.7350000000000003,-17.6,2.874999999999999,-13.57,-1.005,13.370000000000001,1024,219,503,219,288,697,1235,697
