,Unnamed: 0,index,Frame,HitBounce,X_Ball,Y_Ball,X_Ball_onC,Y_Ball_onC,X_A_onC,Y_A_onC,X_B_onC,Y_B_onC,X1,Y1,X2,Y2,X3,Y3,X4,Y4
490,490,730,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
491,491,728,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
492,492,726,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
493,493,724,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
494,494,164,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
495,495,722,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
496,496,720,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
497,497,718,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
498,498,716,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
499,499,166,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
500,500,752,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
501,501,796,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
502,502,754,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
503,503,756,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
504,504,794,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
505,505,792,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
506,506,790,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
507,507,788,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
508,508,148,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
509,509,786,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
510,510,784,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
511,511,782,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
512,512,780,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
513,513,150,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
514,514,778,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
515,515,776,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
516,516,774,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
517,517,772,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
518,518,152,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
519,519,770,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
520,520,768,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
521,521,766,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
522,522,764,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
523,523,154,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
524,524,762,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
525,525,760,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
526,526,758,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
527,527,156,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
528,528,530,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
529,529,532,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
530,530,528,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
531,531,298,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
532,532,444,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
533,533,300,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
534,534,442,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
535,535,302,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
536,536,440,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
537,537,304,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
538,538,438,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
539,539,306,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
540,540,308,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
541,541,436,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
542,542,310,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
543,543,434,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
544,544,432,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
545,545,312,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
546,546,314,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
547,547,430,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
548,548,316,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
549,549,428,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
550,550,318,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
551,551,426,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
552,552,296,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
553,553,446,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
554,554,294,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
555,555,292,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
556,556,468,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
557,557,466,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
558,558,270,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
559,559,464,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
560,560,462,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
561,561,272,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
562,562,460,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
563,563,274,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
564,564,458,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
565,565,276,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
566,566,320,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
567,567,456,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
568,568,280,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
569,569,454,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
570,570,282,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
571,571,452,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
572,572,284,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
573,573,286,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
574,574,450,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
575,575,288,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
576,576,290,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
577,577,448,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
578,578,278,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
579,579,424,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
580,580,322,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
581,581,422,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
582,582,396,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
583,583,352,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
584,584,354,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
585,585,394,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
586,586,392,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
587,587,356,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
588,588,358,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
589,589,390,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
590,590,360,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
591,591,388,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
592,592,350,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
593,593,362,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
594,594,386,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
595,595,366,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
596,596,384,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
597,597,368,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
598,598,382,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
599,599,370,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
600,600,380,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
601,601,372,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
602,602,374,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
603,603,378,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
604,604,364,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
605,605,268,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
606,606,398,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
607,607,346,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
608,608,324,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
609,609,420,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
610,610,418,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
611,611,326,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
612,612,416,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
613,613,328,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
614,614,414,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
615,615,330,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
616,616,412,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
617,617,332,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
618,618,348,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
619,619,410,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
620,620,408,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
621,621,336,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
622,622,338,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
623,623,406,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
624,624,340,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
625,625,404,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
626,626,342,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
627,627,402,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
628,628,344,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
629,629,400,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
630,630,334,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
631,631,470,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
632,632,376,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
633,633,502,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
634,634,230,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
635,635,232,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
636,636,520,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
637,637,234,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
638,638,488,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
639,639,256,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
640,640,518,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
641,641,490,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
642,642,236,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
643,643,516,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
644,644,238,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
645,645,254,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
646,646,492,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
647,647,514,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
648,648,494,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
649,649,240,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
650,650,512,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
651,651,252,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
652,652,242,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
653,653,496,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
654,654,510,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
655,655,244,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
656,656,508,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
657,657,498,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
658,658,250,7268,Front_Hit,913,841,1.6049999999999995,15.189999999999998,2.5349999999999993,-14.08,0.6449999999999996,14.05,1023,223,495,225,282,705,1235,705
