,index,StartFrame,EndFrame,Set,Game,Score,ScoreResult,FirstSecond,Server,PointWinner,PointWinA,PointWinB,PointPattern,Fault,ContactServeX,ContactServeY,Court1X,Court1Y,Court2X,Court2Y,Court3X,Court3Y,Court4X,Court4Y
248,248,132499,132669,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
249,249,133233,133337,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
250,250,133346,133346,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
251,251,133685,133789,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
252,252,133928,134240,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
253,253,134608,134613,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
254,254,134655,134664,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
255,255,134793,134977,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
256,256,135053,135190,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
257,257,135489,135656,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
258,258,135707,135925,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
259,259,136247,136381,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
260,260,136526,136953,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
261,261,137943,138096,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
262,262,138168,138534,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
263,263,138828,138993,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
264,264,139189,139819,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
265,265,140677,140790,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
266,266,141115,141525,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
267,267,141590,141633,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
268,268,141748,141835,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
269,269,141875,142006,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
270,270,142011,142064,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
271,271,142222,142307,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
272,272,142489,142721,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
273,273,143304,143482,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
274,274,143543,143706,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
275,275,143941,143959,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
276,276,144031,144068,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
277,277,144187,144445,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
278,278,144489,144668,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
279,279,145315,145424,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0
