,index,StartFrame,EndFrame,Set,Game,Score,ScoreResult,FirstSecond,Server,PointWinner,PointWinA,PointWinB,PointPattern,Fault,ContactServeX,ContactServeY,Court1X,Court1Y,Court2X,Court2Y,Court3X,Court3Y,Court4X,Court4Y
183,183,189263,189379,1-1,1-3,0-30,,1,Tsitsipas,,,,フォルト,,0,0,0,0,0,0,0,0,0,0
184,184,189551,189734,1-1,1-3,0-30,,2,Tsitsipas,Nishikori,,,,,0,0,0,0,0,0,0,0,0,0
185,185,190316,190449,1-1,1-3,15-30,,1,Tsitsipas,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
186,186,190929,191067,1-1,1-3,15-40,,1,Tsitsipas,,,,フォルト,,0,0,0,0,0,0,0,0,0,0
187,187,191219,191336,1-1,1-3,15-40,,2,Tsitsipas,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
188,188,196056,196475,1-1,1-4,0-0,,1,Nishikori,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
189,189,197230,197382,1-1,1-4,0-15,,1,Nishikori,,,,フォルト,,0,0,0,0,0,0,0,0,0,0
190,190,197566,197833,1-1,1-4,0-15,,2,Nishikori,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
191,191,198620,198806,1-1,1-4,0-30,,1,Nishikori,Nishikori,,,,,0,0,0,0,0,0,0,0,0,0
192,192,199543,199731,1-1,1-4,15-30,,1,Nishikori,,,,フォルト,,0,0,0,0,0,0,0,0,0,0
193,193,199867,200436,1-1,1-4,15-30,,2,Nishikori,Nishikori,,,,,0,0,0,0,0,0,0,0,0,0
194,194,201361,201468,1-1,1-4,30-30,,1,Nishikori,,,,フォルト,,0,0,0,0,0,0,0,0,0,0
195,195,201657,202349,1-1,1-4,30-30,,2,Nishikori,Nishikori,,,,,0,0,0,0,0,0,0,0,0,0
196,196,203370,203562,1-1,1-4,40-30,,1,Nishikori,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
197,197,204410,204944,1-1,1-4,40-40,,1,Nishikori,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
198,198,205749,205916,1-1,1-4,40-Ad,,1,Nishikori,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
199,199,206858,207020,1-1,1-5,0-0,,1,Tsitsipas,Tsitsipas,1,0,ストロークウィナー,0,0,0,0,0,0,0,0,0,0,0
200,200,207499,207920,0-0,0-0,0-0,15-0,1,Tsitsipas,Tsitsipas,1,0,ストロークエラー,0,0,0,0,0,0,0,0,0,0,0
201,201,208507,208607,1-1,1-5,0-30,,1,Tsitsipas,Tsitsipas,,,,,0,0,0,0,0,0,0,0,0,0
202,202,209134,215998,1-1,1-5,0-40,,0,Tsitsipas,,,,,,0,0,0,0,0,0,0,0,0,0
