,index,point,frame,ballx,bally,playerAx,playerAy,playerBx,playerBy,hitplayer,bouncehit,foreback,direction,x1,y1,x2,y2,x3,y3,x4,y4,total_rally,pattern,rally,last
290,290,65,67284,1.365,5.36,1.835,-17.9,0.484999999999999,5.45,Down,Hit,TEST,TEST,1016.0,225.0,503.0,229.0,289.0,705.0,1230.0,705.0,15,ボレーウィナー,14,0
291,291,66,68193,1.685,12.06,-4.205,-15.16,0.835,12.06,Down,Hit,TEST,TEST,1016.0,225.0,504.0,230.0,289.0,702.0,1230.0,705.0,9,フォルト,0,8
292,292,66,68276,4.395,11.57,-2.845,-13.23,0.444999999999999,11.57,Down,Hit,TEST,TEST,1017.0,225.0,503.0,228.0,289.0,702.0,1230.0,707.0,9,フォルト,1,7
293,293,66,68364,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,9,フォルト,2,6
294,294,66,68492,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,9,フォルト,3,5
295,295,66,68516,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,9,フォルト,4,4
296,296,66,68533,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,9,フォルト,5,3
297,297,66,68638,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,9,フォルト,6,2
298,298,66,68795,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,9,フォルト,7,1
299,299,66,68851,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,9,フォルト,8,0
300,300,67,68980,1.625,12.14,-4.135,-14.86,0.755,12.14,Down,Hit,TEST,TEST,1016.0,225.0,504.0,228.0,289.0,702.0,1230.0,705.0,2,リターンエラー,0,1
301,301,67,69037,-1.405,-14.14,-2.125,-13.76,0.444999999999999,11.6,Up,Hit,TEST,TEST,1018.0,226.0,503.0,230.0,289.0,702.0,1230.0,705.0,2,リターンエラー,1,0
302,302,68,69650,-0.795,11.91,3.615,-14.84,-1.305,11.91,Down,Hit,TEST,TEST,1019.0,233.0,501.0,237.0,289.0,708.0,1230.0,711.0,12,ストロークエラー,0,11
303,303,68,69699,1.205,-13.5,2.305,-13.5,-1.115,11.13,Up,Hit,TEST,TEST,1018.0,232.0,501.0,236.0,289.0,709.0,1230.0,711.0,12,ストロークエラー,1,10
304,304,68,69729,-0.645,11.94,0.385,-15.05,-1.525,11.94,Down,Hit,TEST,TEST,1019.0,233.0,501.0,237.0,289.0,709.0,1230.0,712.0,12,ストロークエラー,2,9
305,305,68,69766,2.635,-14.41,1.295,-14.41,-0.805000000000001,12.49,Up,Hit,TEST,TEST,1019.0,233.0,500.0,237.0,289.0,709.0,1230.0,711.0,12,ストロークエラー,3,8
306,306,68,69834,-3.925,13.76,2.255,-12.43,-2.915,13.76,Down,Hit,TEST,TEST,1017.0,233.0,501.0,236.0,289.0,709.0,1230.0,711.0,12,ストロークエラー,4,7
307,307,68,69873,4.425,-12.62,3.495,-12.62,-2.015,13.21,Up,Hit,TEST,TEST,1018.0,232.0,501.0,237.0,288.0,709.0,1230.0,712.0,12,ストロークエラー,5,6
308,308,68,69905,-2.415,13.18,2.945,-13.65,-2.025,13.36,Down,Hit,TEST,TEST,1019.0,233.0,501.0,236.0,288.0,709.0,1230.0,711.0,12,ストロークエラー,6,5
309,309,68,69941,4.425,-13.61,3.485,-13.61,-1.085,13.03,Up,Hit,TEST,TEST,1018.0,233.0,500.0,235.0,289.0,709.0,1230.0,711.0,12,ストロークエラー,7,4
310,310,68,69973,-2.795,13.37,3.465,-13.82,-2.015,13.37,Down,Hit,TEST,TEST,1019.0,233.0,500.0,236.0,288.0,709.0,1230.0,711.0,12,ストロークエラー,8,3
311,311,68,70011,3.035,-13.66,2.335,-13.66,-1.235,13.15,Up,Hit,TEST,TEST,1019.0,233.0,501.0,236.0,288.0,709.0,1230.0,712.0,12,ストロークエラー,9,2
312,312,68,70047,-1.355,13.25,1.325,-15.23,-0.655,13.25,Down,Hit,TEST,TEST,1018.0,233.0,501.0,237.0,289.0,709.0,1230.0,712.0,12,ストロークエラー,10,1
313,313,68,70085,4.225,-14.85,3.525,-14.64,-0.655,13.25,Down,Hit,TEST,TEST,1018.0,233.0,501.0,237.0,289.0,709.0,1230.0,712.0,12,ストロークエラー,11,0
314,314,75,78795,-1.685,-47.14,-28.165,-47.14,4.085,14.74,Up,Hit,TEST,TEST,1008.0,226.0,519.0,225.0,322.0,673.0,1201.0,670.0,1,フォルト,0,0
315,315,76,79140,-1.235,-46.6,-27.725,-46.6,4.005,14.19,Up,Hit,TEST,TEST,1011.0,228.0,517.0,226.0,317.0,679.0,1207.0,677.0,11,ストロークウィナー,0,10
316,316,76,79182,1.285,13.41,-0.205,-12.12,2.125,13.41,Down,Hit,TEST,TEST,1011.0,231.0,516.0,228.0,317.0,680.0,1206.0,682.0,11,ストロークウィナー,1,9
317,317,76,79221,-0.575,-13.11,0.495,-13.11,0.105,14.04,Up,Hit,TEST,TEST,1011.0,231.0,516.0,228.0,317.0,681.0,1206.0,681.0,11,ストロークウィナー,2,8
318,318,76,79251,3.755,14.79,-0.185000000000001,-12.9,2.295,14.79,Down,Hit,TEST,TEST,1011.0,231.0,516.0,228.0,317.0,681.0,1205.0,681.0,11,ストロークウィナー,3,7
319,319,76,79288,-2.965,-13.12,-1.875,-13.12,2.435,14.62,Up,Hit,TEST,TEST,1010.0,230.0,516.0,228.0,317.0,680.0,1205.0,681.0,11,ストロークウィナー,4,6
320,320,76,79324,-3.145,15.32,-0.315,-12.56,-1.925,15.32,Down,Hit,TEST,TEST,1011.0,230.0,516.0,228.0,318.0,680.0,1206.0,680.0,11,ストロークウィナー,5,5
321,321,76,79366,1.775,-12.29,0.824999999999999,-12.29,-2.075,14.98,Up,Hit,TEST,TEST,1011.0,230.0,516.0,228.0,318.0,679.0,1205.0,679.0,11,ストロークウィナー,6,4
322,322,76,79398,-0.0250000000000004,14.89,-0.0150000000000006,-12.81,1.855,14.89,Down,Hit,TEST,TEST,1007.0,227.0,512.0,224.0,314.0,676.0,1201.0,675.0,11,ストロークウィナー,7,3
323,323,76,79442,2.605,-11.27,1.405,-11.27,0.975,14.94,Up,Hit,TEST,TEST,1002.0,224.0,506.0,225.0,309.0,676.0,1194.0,675.0,11,ストロークウィナー,8,2
324,324,76,79468,0.0449999999999999,14.75,2.015,-10.47,-2.365,14.75,Down,Hit,TEST,TEST,1011.0,222.0,518.0,224.0,319.0,675.0,1206.0,675.0,11,ストロークウィナー,9,1
325,325,76,79548,4.325,-8.75,4.985,-8.38,-2.235,16.42,Down,Hit,TEST,TEST,1014.125,228.488888888889,522.5,226.133333333333,334.875,668.977777777778,1197.0,671.333333333333,11,ストロークウィナー,10,0
326,326,77,80397,2.375,-11.84,1.115,-12.58,-3.855,15.81,Up,Hit,TEST,TEST,1106.0,212.0,615.125,212.0,428.0,642.0,1295.0,656.0,3,ストロークエラー,0,2
327,327,77,80431,-1.435,15.12,0.864999999999999,-11.78,-3.135,15.42,Down,Hit,TEST,TEST,1110.0,214.0,623.0,209.0,433.0,642.0,1300.0,657.0,3,ストロークエラー,1,1
328,328,77,80489,-4.825,-15.47,-4.385,-15.48,0.455,14.23,Down,Hit,TEST,TEST,1014.125,228.488888888889,517.75,228.488888888889,332.5,668.977777777778,1201.75,668.977777777778,3,ストロークエラー,2,0
329,329,78,81290,-1.535,-12.16,-1.055,-12.16,3.865,14.63,Up,Hit,TEST,TEST,1004.0,239.0,519.0,237.0,325.0,679.0,1197.0,677.0,1,フォルト,0,0
330,330,79,81677,-1.465,-12.38,-1.015,-12.38,4.015,14.57,Up,Hit,TEST,TEST,1004.0,239.0,519.0,239.0,325.0,680.0,1195.0,680.0,9,ストロークエラー,0,8
331,331,79,81721,2.745,13.78,-0.465000000000001,-12.48,3.395,13.78,Down,Hit,TEST,TEST,1004.0,239.0,519.0,239.0,325.0,680.0,1194.0,681.0,9,ストロークエラー,1,7
332,332,79,81760,-0.655,-14.37,0.425,-14.37,0.765,14.51,Up,Hit,TEST,TEST,1004.0,240.0,518.0,239.0,325.0,679.0,1194.0,681.0,9,ストロークエラー,2,6
333,333,79,81881,-4.855,15.34,1.885,-13.27,-4.035,15.35,Down,Hit,TEST,TEST,1102.0,245.0,614.0,239.0,421.0,675.0,1292.0,692.0,9,ストロークエラー,3,5
334,334,79,81926,5.455,-12.59,2.675,-12.59,-3.495,14.9,Up,Hit,TEST,TEST,1107.0,242.0,619.0,235.0,425.0,662.0,1297.0,687.0,9,ストロークエラー,4,4
335,335,79,81967,-1.585,14.3,0.795,-14.08,-2.715,14.39,Up,Hit,TEST,TEST,1090.125,242.622222222222,596.125,233.2,408.5,671.333333333333,1275.375,683.111111111111,9,ストロークエラー,5,3
336,336,79,82001,-1.295,14.14,-1.245,-14.99,-0.785,13.69,Up,Hit,TEST,TEST,1073.5,240.266666666667,584.25,240.266666666667,394.25,673.688888888889,1261.125,690.177777777778,9,ストロークエラー,6,2
337,337,79,82043,-0.165,13.13,-0.435000000000001,-15.25,-1.485,13.23,Up,Hit,TEST,TEST,1014.125,237.911111111111,524.875,237.911111111111,330.125,673.688888888889,1199.375,683.111111111111,9,ストロークエラー,7,1
338,338,79,82083,-5.175,-15.53,-3.875,-15.78,-0.145,12.04,Up,Hit,TEST,TEST,1014.125,237.911111111111,524.875,237.911111111111,330.125,673.688888888889,1199.375,683.111111111111,9,ストロークエラー,8,0
339,339,80,83088,1.445,-12.12,1.045,-12.12,-3.625,15.16,Up,Hit,TEST,TEST,1083.0,213.0,599.0,209.0,409.0,644.0,1273.0,657.0,4,ストロークエラー,0,3
340,340,80,83125,-0.915,14.22,1.045,-12.12,-2.395,14.22,Up,Hit,TEST,TEST,1083.0,213.0,599.0,209.0,409.0,644.0,1273.0,657.0,4,ストロークエラー,1,2
341,341,80,83164,0.864999999999999,-12.6,1.725,-12.45,-0.565,15.12,Up,Hit,TEST,TEST,1033.125,214.355555555556,536.75,209.644444444444,353.875,652.488888888889,1220.75,657.2,4,ストロークエラー,2,1
342,342,80,83192,2.805,15.27,0.375,-12.63,1.465,15.27,Down,Hit,TEST,TEST,1003.0,210.0,516.0,207.0,322.0,652.0,1189.0,651.0,4,ストロークエラー,3,0
343,343,82,84581,-0.645,-13.05,-1.015,-13.66,3.445,13.21,Up,Hit,TEST,TEST,1015.0,213.0,512.0,212.0,313.0,669.0,1218.0,675.0,11,ストロークウィナー,0,10
344,344,82,84614,2.595,13.63,-0.395,-12.7,1.435,13.63,Down,Hit,TEST,TEST,1013.0,212.0,512.0,213.0,313.0,670.0,1211.0,672.0,11,ストロークウィナー,1,9
345,345,82,84655,-5.065,-13.49,-3.445,-13.49,0.904999999999999,13.93,Up,Hit,TEST,TEST,1012.0,212.0,512.0,214.0,313.0,670.0,1210.0,672.0,11,ストロークウィナー,2,8
346,346,82,84694,-3.405,14.66,-1.965,-13.7,-2.215,14.66,Down,Hit,TEST,TEST,1015.0,212.0,515.0,213.0,314.0,668.0,1213.0,671.0,11,ストロークウィナー,3,7
347,347,82,84738,3.805,-13.38,2.665,-13.38,-2.425,14.42,Up,Hit,TEST,TEST,1016.0,214.0,515.0,212.0,314.0,668.0,1213.0,671.0,11,ストロークウィナー,4,6
348,348,82,84778,-4.585,13.58,2.105,-13.99,-4.265,13.57,Down,Hit,TEST,TEST,1041.0,215.0,537.0,214.0,338.0,669.0,1238.0,672.0,11,ストロークウィナー,5,5
349,349,82,84808,2.735,-12.78,2.095,-12.56,-3.425,13.87,Up,Hit,TEST,TEST,1048.0,212.0,546.25,212.0,350.0,661.0,1247.0,671.0,11,ストロークウィナー,6,4
350,350,82,84851,2.265,14.25,0.395,-12.72,1.115,14.4,Up,Hit,TEST,TEST,1007.0,214.355555555556,501.125,212.0,304.0,661.911111111111,1199.375,664.266666666667,11,ストロークウィナー,7,3
351,351,82,84888,-1.235,-12.87,-0.625,-13.82,1.095,14.73,Up,Hit,TEST,TEST,1007.0,214.355555555556,501.125,212.0,304.0,661.911111111111,1199.375,664.266666666667,11,ストロークウィナー,8,2
352,352,82,84920,4.405,15.37,-0.805000000000001,-12.78,3.175,15.32,Down,Hit,TEST,TEST,990.375,214.355555555556,484.5,214.355555555556,301.0,666.0,1194.0,667.0,11,ストロークウィナー,9,1
353,353,82,84968,0.0649999999999995,15.52,-0.955,-9.54,2.285,15.52,Down,Hit,TEST,TEST,965.0,213.0,465.0,216.0,264.0,670.0,1158.0,665.0,11,ストロークウィナー,10,0
354,354,83,85915,0.685,-12.65,0.984999999999999,-12.11,-3.715,15.06,Down,Hit,TEST,TEST,1070.0,210.0,570.0,206.0,372.0,654.0,1265.0,666.0,3,ボレーエラー,0,2
355,355,83,85944,-0.295,-11.67,0.765,-10.5,-5.065,13.73,Down,Hit,TEST,TEST,1118.625,202.577777777778,610.375,193.155555555556,422.75,643.066666666667,1311.0,664.266666666667,3,ボレーエラー,1,1
356,356,83,85979,0.265,-6.41,0.824999999999999,-6.61,-3.665,13.8,Down,Hit,TEST,TEST,1097.25,202.577777777778,593.75,200.222222222222,396.625,643.066666666667,1284.875,652.488888888889,3,ボレーエラー,2,0
357,357,84,86789,-1.775,-12.12,-0.845000000000001,-12.12,4.085,14.68,Up,Hit,TEST,TEST,1007.0,216.0,516.0,215.0,317.0,666.0,1202.0,666.0,13,フォルト,0,12
358,358,84,86805,-1.675,-12.16,-1.055,-12.16,4.005,14.56,Up,Hit,TEST,TEST,1007.0,216.0,516.0,214.0,317.0,665.0,1203.0,666.0,13,フォルト,1,11
359,359,84,86825,-0.0449999999999999,13.89,-0.935,-11.21,3.725,13.89,Down,Hit,TEST,TEST,1006.0,216.0,514.0,214.0,317.0,665.0,1205.0,665.0,13,フォルト,2,10
360,360,84,86892,-0.0250000000000004,12.1,-0.985000000000001,-12.14,5.685,12.1,Down,Hit,TEST,TEST,966.0,214.0,475.0,215.0,277.0,666.0,1165.0,661.0,13,フォルト,3,9
361,361,84,86980,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,13,フォルト,4,8
362,362,84,86981,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,13,フォルト,5,7
363,363,84,87007,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,13,フォルト,6,6
364,364,84,87046,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,13,フォルト,7,5
365,365,84,87134,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,13,フォルト,8,4
366,366,84,87154,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,13,フォルト,9,3
367,367,84,87249,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,13,フォルト,10,2
368,368,84,87284,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,13,フォルト,11,1
369,369,84,87334,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,13,フォルト,12,0
370,370,85,87441,-1.665,-12.12,-0.825,-12.12,3.965,14.4,Up,Hit,TEST,TEST,1008.0,216.0,516.0,215.0,318.0,663.0,1205.0,665.0,11,ストロークエラー,0,10
371,371,85,87492,2.055,13.27,-0.735,-11.7,2.725,13.25,Down,Hit,TEST,TEST,1008.0,215.0,513.0,214.355555555556,318.0,665.0,1202.0,668.0,11,ストロークエラー,1,9
372,372,85,87533,-1.545,-11.98,-0.835,-11.81,0.435,14.57,Up,Hit,TEST,TEST,1014.0,214.0,523.0,216.0,326.0,665.0,1210.0,669.0,11,ストロークエラー,2,8
373,373,85,87568,-3.765,15.08,0.555,-12.4,-3.215,15.04,Up,Hit,TEST,TEST,1090.125,214.355555555556,591.375,204.933333333333,394.25,654.844444444445,1287.25,676.044444444444,11,ストロークエラー,3,7
374,374,85,87603,1.845,-13.34,2.705,-13.4,-3.555,14.6,Down,Hit,TEST,TEST,1110.0,210.0,610.0,205.0,409.0,655.0,1309.0,674.0,11,ストロークエラー,4,6
375,375,85,87647,2.335,14.11,1.395,-13.25,1.365,14.19,Down,Hit,TEST,TEST,1016.5,202.577777777778,503.5,202.577777777778,306.375,661.911111111111,1216.0,659.555555555556,11,ストロークエラー,5,5
376,376,85,87680,0.165,-13.46,-0.535,-13.46,1.695,13.71,Up,Hit,TEST,TEST,1011.0,203.0,502.0,204.0,297.0,666.0,1212.0,669.0,11,ストロークエラー,6,4
377,377,85,87722,-1.975,14.19,0.0249999999999995,-14.41,-1.275,14.01,Down,Hit,TEST,TEST,1037.0,199.0,522.0,200.0,315.0,667.0,1239.0,671.0,11,ストロークエラー,7,3
378,378,85,87758,4.055,-13.82,2.905,-13.82,-2.025,13.94,Up,Hit,TEST,TEST,1037.0,202.0,521.0,200.0,315.0,666.0,1239.0,671.0,11,ストロークエラー,8,2
379,379,85,87797,-3.515,13.73,2.235,-14.35,-2.695,13.73,Down,Hit,TEST,TEST,1037.0,200.0,521.0,200.0,316.0,668.0,1239.0,672.0,11,ストロークエラー,9,1
380,380,85,87839,-2.715,-13.86,-1.585,-14.56,-0.505,14.09,Down,Hit,TEST,TEST,1037.0,200.0,521.0,200.0,316.0,668.0,1239.0,672.0,11,ストロークエラー,10,0
381,381,86,88700,1.445,-12.26,1.155,-12.26,-3.515,15.16,Up,Hit,TEST,TEST,1090.0,173.0,581.0,168.0,375.0,629.0,1293.0,642.0,2,リターンエラー,0,1
382,382,86,88739,-5.865,13.83,1.195,-11.44,-5.435,13.61,Up,Hit,TEST,TEST,1109.125,176.666666666667,589.0,174.311111111111,389.5,638.355555555556,1306.25,647.777777777778,2,リターンエラー,1,0
383,383,87,89442,-1.825,-12.34,-1.075,-12.34,3.985,14.31,Up,Hit,TEST,TEST,1012.0,191.0,511.0,189.0,309.0,650.0,1213.0,652.0,4,ストロークウィナー,0,3
384,384,87,89482,6.205,12.78,-0.865,-12.04,5.535,12.75,Down,Hit,TEST,TEST,1002.25,186.088888888889,489.25,188.444444444444,292.125,645.422222222222,1207.0,654.0,4,ストロークウィナー,1,2
385,385,87,89517,-5.595,-12.53,-3.855,-13.01,5.025,12.5,Down,Hit,TEST,TEST,985.625,195.511111111111,470.25,193.155555555556,280.25,657.2,1182.75,650.133333333333,4,ストロークウィナー,2,1
386,386,87,89573,3.325,7.89,-3.245,-13.81,2.455,8.07,Down,Hit,TEST,TEST,1014.125,190.8,498.75,195.511111111111,301.625,654.844444444445,1213.625,657.2,4,ストロークウィナー,3,0
387,387,88,90558,0.904999999999999,-12.45,1.405,-12.45,-3.735,15.0,Up,Hit,TEST,TEST,1021.0,195.0,515.0,195.0,315.0,652.0,1218.0,654.0,16,フォルト,0,15
388,388,88,90574,1.415,-12.43,1.105,-12.43,-3.635,14.92,Up,Hit,TEST,TEST,1020.0,193.0,516.0,195.0,316.0,650.0,1218.0,654.0,16,フォルト,1,14
389,389,88,90676,5.545,-14.67,0.135,-14.67,0.0549999999999997,14.11,Up,Hit,TEST,TEST,991.0,189.0,487.0,190.0,285.0,652.0,1191.0,649.0,16,フォルト,2,13
390,390,88,90748,0.0349999999999992,12.35,0.425,-13.62,1.845,12.35,Down,Hit,TEST,TEST,,200.0,491.0,200.0,289.0,656.0,1195.0,656.0,16,フォルト,3,12
391,391,88,90813,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,16,フォルト,4,11
392,392,88,90821,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,5,10
393,393,88,90896,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,16,フォルト,6,9
394,394,88,90936,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,7,8
395,395,88,90978,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,16,フォルト,8,7
396,396,88,91025,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,9,6
397,397,88,91058,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,10,5
398,398,88,91130,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,11,4
399,399,88,91180,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,16,フォルト,12,3
400,400,88,91218,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,13,2
401,401,88,91294,,,,,,,Up,Hit,TEST,TEST,,,,,,,,,16,フォルト,14,1
402,402,88,91433,,,,,,,Down,Hit,TEST,TEST,,,,,,,,,16,フォルト,15,0
403,403,89,91468,5.545,-12.65,-0.785,-12.65,3.965,14.41,Up,Hit,TEST,TEST,1015.0,203.0,507.0,205.0,302.0,668.0,1217.0,667.0,8,ボレーウィナー,0,7
404,404,89,91483,-1.565,-12.41,-1.065,-12.41,3.875,14.44,Up,Hit,TEST,TEST,1015.0,204.0,508.0,205.0,303.0,668.0,1218.0,666.0,8,ボレーウィナー,1,6
405,405,89,91519,6.395,12.98,-0.685000000000001,-11.15,5.445,13.09,Down,Hit,TEST,TEST,1018.875,204.933333333333,501.125,202.577777777778,301.625,673.688888888889,1213.625,666.622222222222,8,ボレーウィナー,2,5
406,406,89,91553,-1.945,-12.13,-0.795,-12.13,4.995,12.71,Up,Hit,TEST,TEST,1014.0,203.0,508.0,204.0,303.0,668.0,1219.0,677.0,8,ボレーウィナー,3,4
407,407,89,91592,-2.635,14.57,0.385,-11.59,-1.195,14.57,Down,Hit,TEST,TEST,1015.0,204.0,508.0,204.0,302.0,668.0,1215.0,669.0,8,ボレーウィナー,4,3
408,408,89,91643,3.425,-9.27,2.355,-9.31,-1.755,14.32,Up,Hit,TEST,TEST,1012.0,200.0,507.0,205.0,302.0,666.0,1215.0,669.0,8,ボレーウィナー,5,2
409,409,89,91679,3.055,14.44,1.225,-6.12,1.605,14.94,Down,Hit,TEST,TEST,1012.0,202.0,507.0,205.0,303.0,668.0,1216.0,669.0,8,ボレーウィナー,6,1
410,410,89,91700,2.785,-4.42,1.645,-4.6,3.535,14.57,Up,Hit,TEST,TEST,1012.0,202.0,507.0,205.0,302.0,668.0,1216.0,670.0,8,ボレーウィナー,7,0
411,411,90,92568,1.405,-12.38,1.205,-12.38,-3.545,15.01,Up,Hit,TEST,TEST,1070.0,205.0,558.0,203.0,354.0,655.0,1271.0,670.0,4,ストロークエラー,0,3
412,412,90,92604,-0.205,13.85,1.095,-11.41,-2.155,13.85,Down,Hit,TEST,TEST,1074.0,205.0,566.0,202.0,360.0,660.0,1276.0,672.0,4,ストロークエラー,1,2
413,413,90,92665,-1.745,-12.46,-0.495,-12.46,0.385,15.52,Up,Hit,TEST,TEST,1041.0,200.0,533.0,202.0,329.0,661.0,1243.0,668.0,4,ストロークエラー,2,1
414,414,90,92694,-3.955,15.8,-0.835,-9.44,-1.945,15.8,Down,Hit,TEST,TEST,1036.0,200.0,524.0,200.0,321.0,660.0,1235.0,667.0,4,ストロークエラー,3,0
415,415,91,96680,-1.115,-12.43,-0.785,-12.07,3.685,14.89,Up,Hit,TEST,TEST,1012.0,223.0,505.875,226.133333333333,315.875,680.755555555556,1210.0,676.0,3,ストロークウィナー,0,2
416,416,91,96727,5.935,12.22,-0.485,-11.16,4.655,12.38,Down,Hit,TEST,TEST,1012.0,223.0,503.5,226.133333333333,311.125,673.688888888889,1204.125,680.755555555556,3,ストロークウィナー,1,1
417,417,91,96771,1.385,-12.37,0.765,-12.16,4.655,12.38,Down,Hit,TEST,TEST,1012.0,223.0,503.5,226.133333333333,311.125,673.688888888889,1204.125,680.755555555556,3,ストロークウィナー,2,0
418,418,92,97408,2.775,-11.48,1.565,-12.06,-3.605,15.42,Up,Hit,TEST,TEST,1077.0,180.0,539.125,176.666666666667,334.0,656.0,1288.0,667.0,6,ストロークエラー,0,5
419,419,92,97439,-1.015,13.77,1.025,-12.27,-2.265,13.92,Up,Hit,TEST,TEST,1077.0,180.0,539.125,176.666666666667,334.0,656.0,1288.0,667.0,6,ストロークエラー,1,4
420,420,92,97469,-0.765000000000001,-13.04,0.625,-13.06,0.0549999999999997,13.46,Up,Hit,TEST,TEST,1028.375,183.733333333333,491.625,181.377777777778,277.875,666.622222222222,1235.0,664.266666666667,6,ストロークエラー,2,3
421,421,92,97510,1.815,12.52,0.135,-15.03,0.415,12.54,Down,Hit,TEST,TEST,1024.0,182.0,486.875,183.733333333333,281.0,665.0,1236.0,668.0,6,ストロークエラー,3,2
422,422,92,97546,-3.985,-14.92,-3.575,-14.91,0.415,12.54,Down,Hit,TEST,TEST,1024.0,182.0,486.875,183.733333333333,281.0,665.0,1236.0,668.0,6,ストロークエラー,4,1
423,423,92,97588,4.235,9.6,-1.725,-15.23,3.035,9.53,Down,Hit,TEST,TEST,1023.0,189.0,494.0,190.8,282.0,672.0,1236.0,675.0,6,ストロークエラー,5,0
424,424,93,98174,-0.405,-11.97,-0.935000000000001,-12.35,3.695,14.41,Up,Hit,TEST,TEST,1020.0,204.0,494.0,207.288888888889,285.0,687.822222222222,1236.0,684.0,2,リターンエラー,0,1
425,425,93,98206,1.545,10.49,-0.315,-11.62,3.615,12.69,Down,Hit,TEST,TEST,1020.0,204.0,494.0,209.644444444444,285.0,680.755555555556,1234.0,687.0,2,リターンエラー,1,0
426,426,94,99031,2.345,-12.0,1.565,-12.52,-3.835,15.28,Up,Hit,TEST,TEST,1021.0,205.0,491.625,207.288888888889,285.0,687.822222222222,1234.0,686.0,3,ストロークウィナー,0,2
427,427,94,99063,-5.725,10.92,1.345,-11.34,-4.605,12.58,Down,Hit,TEST,TEST,1020.0,203.0,489.25,207.288888888889,285.0,680.755555555556,1234.0,686.0,3,ストロークウィナー,1,1
428,428,94,99125,2.935,-13.18,3.745,-12.71,-1.655,14.11,Up,Hit,TEST,TEST,1023.625,204.933333333333,491.625,204.933333333333,289.75,680.755555555556,1234.0,686.0,3,ストロークウィナー,2,0
429,429,95,100181,2.035,12.05,-3.905,-14.69,0.745,12.05,Down,Hit,TEST,TEST,1026.0,207.288888888889,489.25,209.644444444444,284.0,688.0,1230.0,687.0,3,ストロークエラー,0,2
430,430,95,100232,-0.165,-12.36,-2.165,-13.46,0.355,11.3,Up,Hit,TEST,TEST,1026.0,209.644444444444,482.125,212.0,284.0,689.0,1231.0,688.0,3,ストロークエラー,1,1
431,431,95,100287,-4.205,9.98,1.855,-15.48,-3.585,10.0,Down,Hit,TEST,TEST,1019.0,207.0,489.25,212.0,281.0,689.0,1231.0,688.0,3,ストロークエラー,2,0
432,432,96,101026,-0.765000000000001,11.54,3.725,-14.12,-0.885000000000001,11.4,Down,Hit,TEST,TEST,1019.0,207.0,489.25,212.0,281.0,689.0,1231.0,688.0,2,フォルト,0,1
433,433,96,101052,2.835,11.87,0.855,-14.23,-0.0950000000000006,11.87,Up,Hit,TEST,TEST,1019.0,212.0,491.625,216.711111111111,284.0,691.0,1231.0,692.0,2,フォルト,1,0
434,434,97,101598,-0.715000000000001,11.88,4.165,-12.57,-1.865,11.88,Down,Hit,TEST,TEST,1018.0,205.0,112.0,94.0,284.0,687.0,1231.0,688.0,1,ダブルフォルト,0,0
435,435,98,101959,0.645,10.99,3.605,-13.78,-1.045,10.95,Down,Hit,TEST,TEST,1026.0,214.355555555556,491.625,214.355555555556,283.0,691.0,1231.0,691.0,29,ストロークエラー,0,28
436,436,98,101992,5.645,-12.52,4.765,-13.17,-1.385,12.13,Down,Hit,TEST,TEST,1026.0,214.355555555556,491.625,214.355555555556,283.0,691.0,1231.0,691.0,29,ストロークエラー,1,27
437,437,98,102030,1.205,13.23,2.365,-13.91,-0.615,13.27,Down,Hit,TEST,TEST,1019.0,213.0,491.625,212.0,284.0,691.0,1231.0,691.0,29,ストロークエラー,2,26
438,438,98,102067,3.425,-15.69,2.485,-16.14,-0.715000000000001,12.65,Up,Hit,TEST,TEST,1019.0,213.0,489.25,209.644444444444,282.625,685.466666666667,1231.0,691.0,29,ストロークエラー,3,25
439,439,98,102100,-0.665,13.86,2.305,-15.85,-2.595,13.94,Down,Hit,TEST,TEST,1019.0,213.0,489.25,214.355555555556,284.0,691.0,1231.0,691.0,29,ストロークエラー,4,24
